Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,RSI,MACD,SMA50,SMA200,Buy_Signal
124.89164039803205,128.14789930215,123.5813108332451,123.79644012451172,155088000,0.0,0.0,AAPL,48.82538287573484,2.6081415132075136,119.08714874267578,99.15966194152833,False
125.51746094781775,128.7150507858994,125.02853347683387,128.02076721191406,109578200,0.0,0.0,AAPL,55.983030184068646,2.4808173427890665,119.40139465332031,99.49987340927125,False
129.49735301668466,129.69293598741686,127.34607462660249,129.1257781982422,105158200,0.0,0.0,AAPL,57.65160760542171,2.4409395404556022,119.70747970581054,99.84726198196411,False
126.3290667099177,127.28736025663287,125.65434449609971,126.12371063232422,100384500,0.0,0.0,AAPL,51.89591079242772,2.1423980998595056,120.0589501953125,100.16394584655762,False
125.6543486896219,126.81799835276558,124.05066732652733,125.94770812988281,91951100,0.0,0.0,AAPL,51.57084311950505,1.8700432319628533,120.32646347045899,100.49274740219116,False
125.90859639810091,128.5390285676747,125.64458630797522,127.9914321899414,88636800,0.0,0.0,AAPL,55.08874658685964,1.7983808732227118,120.76097290039063,100.823179397583,False
127.90343555467703,128.09900356831466,125.9086030212775,126.05529022216797,90221800,0.0,0.0,AAPL,51.28780865489734,1.5672907101341451,121.15851654052734,101.1445623588562,False
125.92816740358766,127.33628100990751,124.18758667379879,124.3244857788086,111598500,0.0,0.0,AAPL,48.09327322767772,1.2303064306357072,121.48884017944336,101.47354440689087,False
124.95031080875204,125.85972371835675,124.1289161890907,124.99920654296875,90757300,0.0,0.0,AAPL,49.41599212742204,1.0060907007549957,121.7446075439453,101.80101678848267,False
125.81083442514691,129.5560210604613,125.70326977271654,129.106201171875,104319500,0.0,0.0,AAPL,56.65626581033647,1.1465811881885202,122.00285934448242,102.15329999923706,False
130.8370124442474,136.57701697846284,130.6316563126411,133.83901977539062,120150900,0.0,0.0,AAPL,63.19417279133648,1.6211324138007512,122.35840759277343,102.50366512298584,False
133.26208668957645,136.75303642382855,132.02999468266142,135.9903106689453,114459400,0.0,0.0,AAPL,65.72495302848057,2.146070312398166,122.80333236694337,102.86847942352296,False
139.90170732873602,141.87696347838846,133.51630112169943,139.75502014160156,157611700,0.0,0.0,AAPL,69.65695738074088,2.8332085064126176,123.33039596557617,103.24405155181884,False
140.41998943906498,141.10448498155603,138.23936196107263,139.98973083496094,98390600,0.0,0.0,AAPL,69.88888308782649,3.358000725051909,123.79331298828124,103.61846488952636,False
140.2537497289202,141.10449381150278,137.30063807210604,138.91409301757812,140843800,0.0,0.0,AAPL,67.34829511233647,3.6450890394076794,124.24019287109375,103.98111061096192,False
136.43030253064504,138.84560502112888,133.67274490019605,134.05410766601562,142621100,0.0,0.0,AAPL,57.22611655241668,3.4407851660357665,124.58889526367187,104.30269313812256,False
132.82202855096995,133.71188006212958,127.3264889658359,129.03773498535156,177523800,0.0,0.0,AAPL,49.03419225032681,2.841340320166779,124.81693069458008,104.60237648010254,False
130.78810127267676,132.38200963670096,128.03054311559552,131.16946411132812,106239800,0.0,0.0,AAPL,52.16776131735792,2.5093623191203562,125.10539764404297,104.90997299194336,False
132.72424395973647,133.29140160318417,131.6290512252896,132.00064086914062,83305400,0.0,0.0,AAPL,53.37156928675008,2.286973571697274,125.43708633422851,105.22645072937011,False
132.7535804324545,132.76336853115643,130.6511982932754,130.97389221191406,89880900,0.0,0.0,AAPL,51.642550832620636,2.004769120898203,125.73631011962891,105.54492523193359,False
133.28161497157146,134.35724632121585,131.60947666391564,134.34747314453125,84183100,0.0,0.0,AAPL,56.61572504570765,2.029939963234227,126.12842956542968,105.89066570281983,False
134.50909763745554,134.57764200690855,133.04991099417794,133.93128967285156,75693800,0.205,0.0,AAPL,55.852606318083645,1.9933276685972885,126.58047943115234,106.22493545532227,False
133.2163829876538,134.12715483434243,132.12934139571024,134.07818603515625,71297200,0.0,0.0,AAPL,56.07764210093031,1.953645065876458,127.0096517944336,106.56123935699463,False
133.79420674398077,135.02815501734196,133.04014384712997,133.1968231201172,76774200,0.0,0.0,AAPL,54.28954488421042,1.829982793418253,127.4043782043457,106.88349151611328,False
133.65708128237208,134.15654214720848,131.62010163331232,132.58963012695312,73046600,0.0,0.0,AAPL,53.03490288241548,1.6638048449616178,127.77600845336914,107.20246479034424,False
133.08905410484374,133.56892438093112,131.00312094041448,132.33499145507812,64280000,0.0,0.0,AAPL,52.487082299783836,1.4943346511783773,128.09443572998046,107.52574054718018,False
131.57114601186336,132.72673203035987,130.92479369142617,132.57003784179688,60145100,0.0,0.0,AAPL,52.969991552320316,1.3632795427254223,128.34578918457032,107.83907669067383,False
132.6875497490638,133.19678338492807,130.0433842053432,130.43511962890625,80576300,0.0,0.0,AAPL,48.18001785370364,1.0747582237613358,128.5474038696289,108.13436489105224,False
128.53526656232907,129.48520458494897,126.79208471411921,128.1337432861328,97918500,0.0,0.0,AAPL,43.602732219033,0.6528752231692465,128.70572875976563,108.42389167785645,False
126.52763122864732,127.31108706073341,124.77466206642438,127.02709197998047,96856700,0.0,0.0,AAPL,41.55814764691768,0.22662005898757798,128.8554151916504,108.70291706085204,False
127.54616457758645,128.00644444950808,126.13594666728878,127.18380737304688,87668800,0.0,0.0,AAPL,41.97310763917316,-0.09742159166782471,128.97889999389648,108.9773812866211,False
125.36227259235844,127.03691001910353,123.00212422454044,123.39385223388672,103916400,0.0,0.0,AAPL,35.422665833283375,-0.6525227639187108,129.01426498413085,109.22916645050049,False
121.20018174470592,124.08916170674335,115.9412507684533,123.25674438476562,158273000,0.0,0.0,AAPL,35.208593238722116,-1.0909323111799836,129.09773635864258,109.47648834228515,False
122.35577791324243,122.9629492225392,119.70183170189726,122.75729370117188,111039900,0.0,0.0,AAPL,34.39319947329274,-1.461825517427144,129.14266540527345,109.71253108978271,False
122.10112834828038,123.8443097637338,118.04676040153694,118.4874496459961,148199500,0.0,0.0,AAPL,28.348750446270074,-2.076366723105707,129.11842987060547,109.92128063201905,False
120.05436932756292,122.2676260307955,118.69312040778983,118.75188446044922,164560400,0.0,0.0,AAPL,29.17886556139041,-2.513088061751006,129.11180404663085,110.13573722839355,False
121.19038166136916,125.28392374079455,120.25023899113235,125.14682006835938,116307900,0.0,0.0,AAPL,45.59455557653279,-2.3164721610643255,129.11377868652343,110.38674827575683,False
125.7539789343698,126.05756452226281,122.42430283384365,122.53202819824219,102260900,0.0,0.0,AAPL,41.371884968040426,-2.3446172067343554,129.06482650756837,110.62238330841065,False
122.2284512477988,123.10983731286295,119.31988096888192,119.53533172607422,112966300,0.0,0.0,AAPL,37.127978214697706,-2.5790015940649056,128.93853485107422,110.84526386260987,False
119.23175875743435,121.04349240645305,116.16650144793978,117.645263671875,178155000,0.0,0.0,AAPL,34.70957251333819,-2.8840204136011636,128.81433792114257,111.04986335754394,False
118.47767529541255,119.41781793599817,115.13820351970436,118.9085693359375,153766600,0.0,0.0,AAPL,37.63368211195027,-2.9893524225023356,128.68470245361328,111.26299617767334,False
118.42871440428695,118.49726624291924,113.80634050910875,113.95323944091797,154376600,0.0,0.0,AAPL,31.646544470922834,-3.433107778110198,128.3845768737793,111.44393459320068,False
116.56800681928502,119.53533372838129,116.33297302186078,118.58539581298828,129525800,0.0,0.0,AAPL,41.082430299118684,-3.372138870024017,128.19508728027344,111.65093280792236,False
119.17298946729461,119.6430570540703,116.97931582370948,117.49835968017578,111943300,0.0,0.0,AAPL,39.69749107924358,-3.3726574071036595,127.96410415649414,111.85001094818115,False
120.00540599736276,120.66154604698784,118.75188247820154,119.4374008178711,103026500,0.0,0.0,AAPL,43.365127211226856,-3.179947481784623,127.67959167480468,112.06141521453857,False
117.90965254296704,118.66372260519786,116.69530274713534,118.52661895751953,88105100,0.0,0.0,AAPL,42.07080120688816,-3.06538016753953,127.41245803833007,112.266584815979,False
118.89877741976048,121.43520266321806,117.92924905121147,121.42540740966797,92403800,0.0,0.0,AAPL,47.4471356560711,-2.7094439602810922,127.22579010009765,112.48607788085937,False
123.10005623228338,124.58862119613374,122.14033043994999,122.97274780273438,115227900,0.0,0.0,AAPL,50.10887821198245,-2.2762651459134133,127.09021331787109,112.71368515014649,False
121.48418312807976,123.25674313985047,119.80954577485848,122.17949676513672,111932600,0.0,0.0,AAPL,48.74581358052096,-1.9742189764489382,127.00291854858398,112.93256370544434,False
120.3383712370296,120.63216908388519,117.8313241711299,118.03697967529297,121229700,0.0,0.0,AAPL,42.27803807216724,-2.045532098976267,126.80148223876954,113.12891483306885,False
117.42001332213687,118.91836590563635,117.2045625636957,117.50814819335938,185549500,0.0,0.0,AAPL,41.52064833439219,-2.1202792835724296,126.67571640014648,113.32045372009277,False
117.84112430286966,121.30790466995239,117.7725724653111,120.83782958984375,111912300,0.0,0.0,AAPL,47.8548069205794,-1.8890635557322355,126.53205764770507,113.53205142974853,False
120.77907762160507,121.67025154391781,119.6136888669905,120.00541687011719,95467100,0.0,0.0,AAPL,46.498839639656374,-1.752787136283132,126.34965042114258,113.72830577850341,False
120.27962342312225,120.3579705175395,117.58650369314779,117.60608673095703,88530500,0.0,0.0,AAPL,42.739679014524185,-1.817442634866751,126.17929794311523,113.91017612457276,False
117.06746370748277,119.14361681685605,116.53863204363516,118.09574127197266,98844700,0.0,0.0,AAPL,43.73930677243787,-1.8083262941903655,126.02225860595703,114.08166904449463,False
117.86070645319991,118.96733857179096,116.4602839493928,118.70291900634766,94071200,0.0,0.0,AAPL,45.02102310077242,-1.7321403243177969,125.83648834228515,114.24541843414306,False
119.13382812372708,120.04459257191542,118.23285893048003,118.87920379638672,80819200,0.0,0.0,AAPL,45.40987534758476,-1.63864836667301,125.69296661376953,114.43068237304688,False
117.62565364684735,117.90965620345169,116.40150856058143,117.41999816894531,85671900,0.0,0.0,AAPL,42.71665706744808,-1.663129494164025,125.55487686157227,114.60511814117432,False
119.13381602601893,120.96513251978139,118.64415793094413,119.62347412109375,118323800,0.0,0.0,AAPL,47.75557939187678,-1.4875809626062448,125.44736221313477,114.78546768188477,False
121.10225442894621,121.61149560560744,119.95644870617548,120.45590209960938,75089100,0.0,0.0,AAPL,49.5606806283709,-1.2666859385969929,125.27435623168945,114.95890762329101,False
121.307902963467,123.55053800574892,120.52444699817042,123.29591369628906,88651200,0.0,0.0,AAPL,55.24247877565331,-0.8526312375600469,125.06349411010743,115.14714443206788,False
123.8834975246027,124.50046403198856,123.05108026085016,123.59949493408203,80171300,0.0,0.0,AAPL,55.815441801805775,-0.4942955042449597,124.81567779541015,115.33672855377198,False
123.227370330931,125.27413778679839,122.55163970119949,125.25455474853516,83466700,0.0,0.0,AAPL,58.904183787623204,-0.07588757409305913,124.52566848754883,115.53703620910645,False
126.2828489259634,127.69306695670997,125.86175003957298,127.66368865966797,88844600,0.0,0.0,AAPL,62.962827001010986,0.4449713449948831,124.27914764404296,115.73824478149415,False
127.11526001089155,130.2882352912627,126.79208383544986,130.2490692138672,106686700,0.0,0.0,AAPL,66.75711421697545,1.0542219799999515,124.10584716796875,115.94305015563965,False
129.7789904931529,130.1021666410129,127.9280834231761,128.5254669189453,91420000,0.0,0.0,AAPL,62.18344825402793,1.3820458331298227,123.99527435302734,116.14711807250977,False
129.7006453418087,131.87472859216342,129.20118449529105,131.64947509765625,91266500,0.0,0.0,AAPL,66.64410919579133,1.8723467028793834,124.04750915527343,116.3609839630127,False
132.14893180014175,132.2076883818472,128.93677582602234,129.2991180419922,87222800,0.0,0.0,AAPL,60.830509722525655,2.047655406044697,124.01010223388671,116.57675205230713,False
131.05210497373625,132.2076909515494,130.87582028201402,131.71803283691406,89347100,0.0,0.0,AAPL,64.28370510480295,2.3546322892472347,124.00445007324218,116.79468780517578,False
131.52214392770594,131.88448607178265,130.5232374073704,131.38504028320312,84922400,0.0,0.0,AAPL,63.454363678254126,2.5417443183634845,124.01267303466797,117.0072802734375,False
130.74850251363117,132.66796887044893,130.5820205502264,132.05099487304688,94264200,0.0,0.0,AAPL,64.44237070871364,2.712500897420867,123.96674346923828,117.22404300689698,False
132.22729402668483,132.72673997153393,129.08368205696783,130.35679626464844,94812300,0.0,0.0,AAPL,59.998425001237464,2.6802231043038773,123.89525360107422,117.43233474731446,False
129.62228866171944,130.98353753822127,128.58421591400736,130.73870849609375,68847100,0.0,0.0,AAPL,60.65706473105084,2.6548563150049773,123.82846405029296,117.63067245483398,False
130.2882067566081,131.37524822022579,128.69193168247196,129.21096801757812,84566500,0.0,0.0,AAPL,56.63951673776187,2.482856241741004,123.74874694824219,117.82278434753418,False
129.42642164716978,132.3251889861631,129.42642164716978,131.541748046875,78657500,0.0,0.0,AAPL,60.89499533911326,2.5057348619853315,123.72778930664063,118.01597770690918,False
132.0411970528991,132.2664355811857,130.79746137003406,131.9334716796875,66905100,0.0,0.0,AAPL,61.577496083249095,2.52635293274885,123.71975891113281,118.20913219451904,False
132.21746172958476,132.60919713681915,131.3360832138686,131.61029052734375,66015800,0.0,0.0,AAPL,60.637208028843425,2.487935512416499,123.70056396484375,118.39985473632812,False
131.53195903398662,132.22728012474528,130.3274042682398,130.8170623779297,107760100,0.0,0.0,AAPL,58.28470457899601,2.36620639325794,123.70820281982422,118.58876693725585,False
133.64729249509793,134.2348882340744,129.71043690758862,130.71913146972656,151101000,0.0,0.0,AAPL,57.98560375890924,2.2360571090091526,123.7599105834961,118.76949161529541,False
129.05427915465984,130.79746068058364,128.35897306655968,128.74090576171875,109839500,0.0,0.0,AAPL,52.16240813765325,1.950798985280727,123.79418685913086,118.937073097229,False
129.30891060237565,131.29693633033506,129.10326255880813,129.79856872558594,75135100,0.0,0.0,AAPL,54.77730051118001,1.7894468001577764,123.84648208618164,119.1158016204834,False
128.47650184085842,128.77029970589498,124.07936647785237,125.20558166503906,137564700,0.0,0.0,AAPL,43.625243486608724,1.2762465841898347,123.88271667480468,119.27251529693604,False
126.52764777021792,127.751792998148,125.32309305002485,125.45040893554688,84000900,0.0,0.0,AAPL,44.27648505122375,0.8791529028401897,123.92658996582031,119.4205627822876,False
125.24475462656135,127.06628344946,124.50047218444608,127.0564956665039,78128300,0.0,0.0,AAPL,48.481025440564544,0.6861416620546521,124.01257400512695,119.58325450897217,False
128.36117896883368,128.76336920466838,127.01722681860784,127.73335266113281,78973300,0.22,0.0,AAPL,50.18685865515286,0.5810970409303593,124.19749206542969,119.74800289154052,False
126.94857640908702,127.07609358125877,124.39802340579638,124.43726348876953,88071200,0.0,0.0,AAPL,42.76162285764061,0.22923904720079236,124.3111996459961,119.9178419494629,False
121.15100238279963,123.86831307028534,120.43488385295903,123.51516723632812,126142800,0.0,0.0,AAPL,40.936898936078364,-0.12260311671030877,124.27856658935546,120.08419109344483,False
121.05289749441623,122.26931023704257,119.92476933307705,120.43487548828125,112172300,0.0,0.0,AAPL,35.48891316188703,-0.6425870242716201,124.23662353515626,120.2244444656372,False
122.21043614607242,123.75057376554258,121.8965229842785,122.593017578125,105861300,0.0,0.0,AAPL,41.37561685157645,-0.8704994116409779,124.29777725219726,120.38307682037353,False
123.84868340711706,125.45748946807893,123.45629004204031,125.0258560180664,81918000,0.0,0.0,AAPL,47.22225923721279,-0.8450704445801449,124.44538909912109,120.54516456604004,False
124.40785087407944,124.51575924469611,122.7892327991109,123.8683090209961,74244600,0.0,0.0,AAPL,44.92642688862198,-0.9078569636625531,124.54458389282226,120.69586170196533,False
124.15277016247984,124.57459167076146,122.40662775098662,122.47529602050781,63342900,0.0,0.0,AAPL,42.2634951146639,-1.0578262767870115,124.71502502441406,120.79053203582764,False
120.81746165373089,122.54398051145846,120.52316475438042,122.318359375,92612000,0.0,0.0,AAPL,41.961732488784435,-1.175787764183852,124.7896842956543,120.87137271881103,False
122.84808726328852,125.29072454392407,122.72055511635658,124.88851928710938,76857100,0.0,0.0,AAPL,48.45292554856608,-1.0497814406463561,124.93748748779296,120.96151985168457,False
125.38879850741901,125.56537511554643,122.8284414317112,123.04425811767578,79295400,0.0,0.0,AAPL,44.5983559167667,-1.086215765457581,125.00962463378906,121.04050895690918,False
123.61323860004875,125.50652948313228,123.54457032902626,124.68250274658203,63092900,0.0,0.0,AAPL,48.51637060777869,-0.9716964681695117,125.13274230957032,121.10898063659668,False
125.38881230292144,125.8793095877115,123.91734290139242,124.48631286621094,72009500,0.0,0.0,AAPL,48.077869040145664,-0.8865503827663446,125.19396041870117,121.18908828735351,False
124.54517184587554,124.96699338248618,124.0154419521589,124.43726348876953,56575900,0.0,0.0,AAPL,47.96115742450017,-0.8136501193800996,125.22325073242187,121.26106815338134,False
124.03505749249896,125.21222996633703,122.70092469719977,122.8971176147461,94625600,0.0,0.0,AAPL,44.32277105381731,-0.8701228018983755,125.23760314941406,121.34171028137207,False
123.18160767893905,123.4072362793013,122.18101178322033,122.2398681640625,71311100,0.0,0.0,AAPL,42.82957782139296,-0.9568820073230881,125.32166091918945,121.40132427215576,False
122.7009396887318,122.96580090820794,121.58262345666635,121.91615295410156,67637100,0.0,0.0,AAPL,42.077680637194995,-1.0397745410593018,125.4098210144043,121.44955810546875,False
121.91615721378537,122.85789683767693,121.69053607158575,122.68132019042969,59278900,0.0,0.0,AAPL,44.55539862607129,-1.031830569538016,125.44669082641602,121.50211795806885,False
122.3085475666937,122.47531231710921,120.78802605947189,121.19023132324219,76229200,0.0,0.0,AAPL,40.88508884350996,-1.1327951673578127,125.47038711547852,121.54868671417236,False
121.71014648753794,123.7603978750087,121.49432976419565,123.49552917480469,75169300,0.0,0.0,AAPL,48.015065240972504,-1.0150907339881883,125.58817596435547,121.60212059020996,False
123.77019414528634,123.91734258191596,122.45568507576401,123.50533294677734,71057600,0.0,0.0,AAPL,48.04376508667952,-0.9105221079829704,125.69636779785156,121.65489582061768,False
124.19202440720812,126.01665467176042,123.80944293563002,124.32936096191406,74403800,0.0,0.0,AAPL,50.51659959971184,-0.7524843729197386,125.80889663696288,121.6992594909668,False
124.79042475105547,125.32015467873096,124.11354637386773,124.71194458007812,56877900,0.0,0.0,AAPL,51.666796102165264,-0.5895708232255288,125.92555145263673,121.7157873916626,False
124.6040371146966,125.75178904174489,123.54458473598591,123.71134948730469,71186400,0.0,0.0,AAPL,48.492113570027875,-0.5350327979800937,126.0513784790039,121.72005207061767,False
124.1233618276829,125.01605695853118,123.70154025192801,124.92776489257812,53522400,0.0,0.0,AAPL,52.3271387165985,-0.38917034931321837,126.1574642944336,121.73543827056885,False
125.38882781085549,128.05708636883946,124.65309301909622,127.99822998046875,96906500,0.0,0.0,AAPL,60.351772143953475,-0.02551827739988255,126.30831085205078,121.75789154052734,False
127.46850650280223,128.1159567068562,126.9289646660906,127.17420959472656,62746300,0.0,0.0,AAPL,57.55193734389015,0.19395130118982706,126.38587677001954,121.78360694885254,False
127.89033152363446,128.40044520998504,126.01667148485511,127.67451477050781,91815000,0.0,0.0,AAPL,58.80163256744101,0.40360051437866673,126.46737716674805,121.8128122329712,False
127.33112480016507,130.02881805877638,127.18396891401557,129.28326416015625,96721700,0.0,0.0,AAPL,62.6131920846726,0.6915894445199058,126.54795135498047,121.8294031906128,False
128.22387501356428,129.00864687118153,127.76281331450413,127.97863006591797,108953300,0.0,0.0,AAPL,57.93230146327653,0.8052670609645958,126.55425018310547,121.81438339233398,False
127.82167077355209,129.89153874770108,126.7524063853472,129.78363037109375,79663300,0.0,0.0,AAPL,62.14848190592977,1.029142516301775,126.54494140625,121.82195732116699,False
129.61685242173547,131.5297598411162,129.11654319535432,131.43165588378906,74783600,0.0,0.0,AAPL,65.54400413040051,1.3242818168943273,126.60306518554688,121.88911792755127,False
131.22568871909408,131.76523067139544,130.69595117735614,131.15701293945312,60214200,0.0,0.0,AAPL,64.50549766557239,1.518515942119322,126.59321594238281,121.95451477050781,False
131.89272517727548,132.07911372585278,130.4016317572202,130.8725128173828,68711000,0.0,0.0,AAPL,63.385125568084064,1.630693484143336,126.62468383789063,122.05821937561035,False
130.92156545642365,131.3433795686376,130.28391963079545,130.57821655273438,70783700,0.0,0.0,AAPL,62.18198298576393,1.6765218451401154,126.60188751220703,122.13848861694336,False
130.87247828435187,132.67747696633805,130.81362190950264,132.21641540527344,62111300,0.0,0.0,AAPL,66.04558629691934,1.8240041236718696,126.61851501464844,122.24564250946045,False
132.23604102282658,133.89389879071305,131.7946032367677,133.7369384765625,64556100,0.0,0.0,AAPL,69.19168801862956,2.0400618333517855,126.65223388671875,122.3676714706421,False
133.58001332775396,134.79643362980784,133.285716403387,134.35499572753906,63261400,0.0,0.0,AAPL,70.39256277810797,2.235392961146374,126.73219787597657,122.47639114379882,False
134.00178797649443,134.71789872564995,133.17775392930145,134.65904235839844,52485800,0.0,0.0,AAPL,70.99159453043686,2.3872100379640244,126.81060455322266,122.58575244903564,False
135.27705196206662,137.33711466953267,135.12991104091518,137.29788208007812,78852600,0.0,0.0,AAPL,75.60487246180655,2.689456101154974,126.97234283447266,122.72495166778565,False
137.40581837883465,140.4272223441988,137.40581837883465,139.3187255859375,108181800,0.0,0.0,AAPL,78.43346557281055,3.056816389294454,127.12788238525391,122.88299182891846,False
140.80982853828147,142.13415720522474,139.9465765258113,141.82025146484375,104911600,0.0,0.0,AAPL,81.3207169081213,3.509350686418543,127.32561798095703,123.0706226348877,False
138.88708851917443,141.3199136476054,137.99439352314687,140.51551818847656,105575500,0.0,0.0,AAPL,75.63325572552708,3.7198264619888164,127.50372253417969,123.23591575622558,False
140.0348326995922,142.87966744652059,139.93672875581112,142.34994506835938,99890800,0.0,0.0,AAPL,77.96651883945222,3.988673997802465,127.73438018798828,123.40193717956544,False
143.42905358767305,143.5369619572258,141.26108178795414,141.75157165527344,76299700,0.0,0.0,AAPL,75.42927215518804,4.106121065583494,127.95502899169922,123.58785793304443,False
141.29051033026613,144.6552786120108,140.89812442287007,142.86988830566406,100827100,0.0,0.0,AAPL,76.9396892459062,4.240555041618762,128.23760864257812,123.77400127410888,False
145.28309368305997,146.72513498123757,144.8710690533849,146.3131103515625,127050800,0.0,0.0,AAPL,80.84418105263423,4.572228376457474,128.56789947509765,123.95754451751709,False
146.40143805418762,147.14697735074816,144.29232239768817,145.6558837890625,106820300,0.0,0.0,AAPL,78.12508454917578,4.727552905872898,128.97690551757813,124.12472091674805,False
145.63625655346422,146.91151822105974,143.1053270668445,143.60562133789062,93251400,0.0,0.0,AAPL,70.19363407793853,4.6318169666505185,129.340009765625,124.28589225769043,False
